Reasons to Correct Entry,Unique Identifier,ID,Type,Inventory_By,Location_ID,Location,Department_ID,Department,DEPT_New,EPIC_BLDG,EPIC_DEPT,Flr Pln L,Flr Pln N,Flr Pln D,EPIC_LOC,EPIC_Room,Hostname,Serial,Tag,Domain,WS_Type,WS_Strategy,WS_Function,WS_BCA,WS_Com,WS_Mon_Make_1,WS_Mon_Mod_1,Mon 1,WS_Mon_Make_2,WS_Mon_Mod_2,Mon 2,WS_Mon_Make_3,WS_Mon_Mod_3,Mon 3,WS_Mon_Make_4,WS_Mon_Mod_4,Mon 4,WS_Mon_Com,WS_Prnt_Paper,WS_Prnt_baby_WB,WS_Prnt_WB,WS_Prnt_Pharm,WS_Prnt_Patient,WS_Prnt_Spec,WS_Prnt_Script,WS_Prnt_Local,WS_Prnt_Com,Scanner,Webcam,Bioscript,Badge Rdr,CreditCard Rdr,eSignature Pad,Barcode Rdr,WS_Peri_Com,PRNT_Type,PRNT_Queue_Name,PRNT_EPIC_Name,Network Pntr IP,PRNT_Make,PRNT_Model,PRNT_Tray_1,PRNT_Tray_2,PRNT_Tray_3,PRNT_Tray_4,PRNT_Tray_Lock,PRNT_Label_Size,PRNT_Com,BRD_Make,BRD_Model,BRD_OS,BRD_Attached,BRD_Com,BRD_Mon_Mod_1,BRD_Mon_Res_1,BRD_Mon_Orient_1,BRD_Mon_Size_1,BRD_Mon_Mod_2,BRD_Mon_Res_2,BRD_Mon_Orient_2,BRD_Mon_Size_2,BRD_Mon_Com,Duplicate_of_ID,Flr Pln D String,Flagging Reason
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",648,668539,Workstation,jcarela,446238,Peconic Bay Medical Center,563390,Cardiac Cath Lab,,,,PBMCh - 3,,W23,MIDDLE WORKSTATION,RECEPTION,WRI130REG001,MJ057X3G,D056998,PBMC.ORG,Desktop,Personal,Exam/Treatment Room,0,PBMCh - 3,LENOVO,P1917,19,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W23,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",649,668540,Printer,tkhan19,446238,Peconic Bay Medical Center,298441,NSRG - Cardiac Cath Unit,,,,PBMCh - 2,,P8,AT FRONT DESK CORNER,CATH LAB FRONT LOBBY NEEDS TO BE UNDER PBMCh - 3 URL,,,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,Plain Paper Printouts,RNP583879395DA0,,11.22.33.44,RICOH,IM350F,PAPER,PAPER,,,,,PBMCh - 3,,,,,,,,,0,,,,0,,,P8,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan, Incorrect Designator Info",650,668542,Workstation,ggray,446238,Peconic Bay Medical Center,563390,Cardiac Cath Lab,,,,PBMCh - 3,,WOW1,STORAGE IN BACK OF CATH LAB,3033,LRI130CCL003,PF48LEF9,L063051,PBMC.ORG,Laptop,Personal,WOW,0,12/4 PBMCh - 3,LENOVO,T14,14,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,WOW1,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan, Incorrect Designator Info"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",651,668544,Printer,ggray,446238,Peconic Bay Medical Center,563390,Cardiac Cath Lab,,,,PBMCh - 3,,P9,LEFT CORNER WALL,305,,,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,Plain Paper Printouts,W1A52A,,WW10RI130CAR023,HP,M404N,PLAIN,,,,1.0,,12/4 PBMCh - 3,,,,,,,,,0,,,,0,,,P9,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",652,668549,Workstation,tkhan19,446238,Peconic Bay Medical Center,298398,Case Management,,,,PBMCh - 2,,L3,FIRST WORKSTATION ON LEFT,NURSE CASE MANAGEMENT OFFICE NEEDS TO BE UNDER PBMCh - 3 URL,LRI130CSM002,PF4PH3M5,L066775,PBMC.ORG,Laptop,Personal,Office,0,PBMCh - 3,LENOVO,T24I-30,24,LENOVO,T14,14,,,0,,,0,,10.55.14.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,L3,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",653,668551,Printer,tkhan19,446238,Peconic Bay Medical Center,298398,Case Management,,,,PBMCh - 2,,P11,FIRST FROM DOOR,NURSE CASE MANAGERS OFFICE NEEDS TO BE UNDER PBMCh - 3 URL,,,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,Plain Paper Printouts,RNP58387945D57A,,10.55.14.47,RICOH,IM350F,PAPER,PAPER,,,,,IP DOES NOT RETURN QUEUE NAME IN VISION USING HOSTNAME NEEDS TO BE UNDER PBMCh - 3 URL PBMCh - 3,,,,,,,,,0,,,,0,,,P11,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",654,668554,Printer,rborrelli,446238,Peconic Bay Medical Center,563390,Cardiac Cath Lab,,,,PBMCh - 3,,P12,PRINTER ON DESK NEXT TO WORKSTATION,ROOM 357 / MD OFFICE,,,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,Plain Paper Printouts,HP7D1CDE,,10.55.22.135,HP,COLOR LASERJET PRO M454DN,PLAIN PAPER,,,,,,PBMCh - 3,,,,,,,,,0,,,,0,,,P12,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan, Incorrect Monitor Info",655,668556,Workstation,rborrelli,446238,Peconic Bay Medical Center,563390,Cardiac Cath Lab,,,,PBMCh - 3,,W35,2ND WORKSTATION FROM LEFT ON TABLE,CLINICAL PRACTITIONERS,WRI130CAR029,MJ07SMFD,,PBMC.ORG,Desktop,Shared,Office,0,PBMCh - 3,THINKCENTRE,,22,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W35,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan, Incorrect Monitor Info"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",656,668557,Workstation,ggray,446238,Peconic Bay Medical Center,563390,Cardiac Cath Lab,,,,PBMCh - 3,,W34,FIRST COMPUTER ON TABLE,ADVANCED CLINICAL PRACTITIONER,WW10RI130CCL001,MJ0E6X1V,D085748,PBMC.ORG,Desktop,Personal,Office,0,PBMCh - 3,THINK VISION,S22E-19,22,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W34,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",657,668559,Workstation,rborrelli,446238,Peconic Bay Medical Center,563390,Cardiac Cath Lab,,,,PBMCh - 3,,W37,LAST WORKSTATION AGAINST WALL / RIGHT OF ROOM 336,ADVANCED CLINICAL PRACTITIONERS,WRI130CCL001,MJ0J7THC,D099914,PBMC.ORG,Desktop,Shared,Office,0,PBMCh - 3,THINKVISION,S22E20,22,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W37,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",658,668560,Workstation,ggray,446238,Peconic Bay Medical Center,563390,Cardiac Cath Lab,,,,PBMCh - 3,,W36,THIRD COMPUTER ON TABLE,ADVANCED CLINICAL PRACTITIONER,WW10RI130CAR024,MJ0DGQN5,D082530,PBMC.ORG,Desktop,Personal,Office,0,12/4 PBMCh - 3,THINK VISION,S22E-20,22,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W36,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",659,668561,Printer,rperez26,446238,Peconic Bay Medical Center,563390,Cardiac Cath Lab,,,,PMBCh - 3,,P14,OFFICE 340 / ADVANCED CLINICAL PRACTITIONERS,340,,,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,Plain Paper Printouts,HP76108E,,10.55.22.126,HP LASERJET PRO,M404N,PLAIN,PLAIN,,,,,PBMCh - 3,,,,,,,,,0,,,,0,,,P14,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",660,668671,Printer,tkhan19,446238,Peconic Bay Medical Center,298441,NSRG - Cardiac Cath Unit,,,,PBMCh - 3,,P16,BACK OF ROOM,ADMIN DIRECTORS OFFICE,,,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,Plain Paper Printouts,NPIDE86BA,,10.55.22.115,HP,LASERJET MFP M28FDW,PAPER,P,,,,,PBMCh - 3,,,,,,,,,0,,,,0,,,P16,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",661,668672,Workstation,ggray,446238,Peconic Bay Medical Center,563390,Cardiac Cath Lab,,,,PBMCh - 3,,W42,LEFT BACK CORNER,MULTIPURPOSE ROOM,WRI130CCL003,MJ0K0WVQ,D103401,NSLIJHS.NET,Desktop,Personal,Office,0,12/5 PBMCh - 3,BARCO,MDRC-2321,23,BARCO,MDRC-2321,23,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W42,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",662,668673,Workstation,rborrelli,446238,Peconic Bay Medical Center,298441,NSRG - Cardiac Cath Unit,,,,PBMCh - 3,,W43,LARGE SCREEN MOUNTED ON WALL IN MULTIPURPOSE ROM,350,WRI130CCL011,MJ0JZ0ZL,D104140,PBMC.ORG,Desktop,Shared,Office,0,PBMCh - 3,CRESTRON,420,70,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W43,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",663,668674,Workstation,tkhan19,446238,Peconic Bay Medical Center,563390,Cardiac Cath Lab,,,,PBMCh - 3,,L7,ROAMING LAPTOP,350,LRI130CCL002,MJ0DQH11,D001345,NSLIJHS.NET,Desktop,Personal,Office,0,PBMCh - 3,LENOVO,T15,14,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,L7,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",664,668675,Printer,rborrelli,446238,Peconic Bay Medical Center,298441,NSRG - Cardiac Cath Unit,,,,PBMCh - 3,,P17,ON FAR DESK IN CORNER / EP OFFICE,ROOM N344,,,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,Plain Paper Printouts,HP7BCC34,,10.55.22.122,HP,LASERJET M404,PLAIN,,,,,,PBMCh - 3,,,,,,,,,0,,,,0,,,P17,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",665,668677,Workstation,ggray,446238,Peconic Bay Medical Center,298398,Case Management,,,,PBMCh - 3,,L8,BACK FRONT DESKS,CASE MANAGEMENT CDI,LW10RI130CSM041,PF1KRPC5,,PBMC.ORG,Laptop,Personal,Office,0,12/5 PBMCh - 3,LENOVO,T470,14,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,L8,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",666,668681,Workstation,ggray,446238,Peconic Bay Medical Center,298398,Case Management,,,,PBMCh - 3,,L11,BACK RIGHT DESK,DIR CASE MANAGEMENT / CDI,LW10RI130CSM001,MJ0A9K31,,PBMC.ORG,Laptop,Personal,Office,0,12/5 PBMCh - 3,LENOVO,T490,14,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,L11,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",667,668684,Workstation,tkhan19,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,L23,ON CHAIR,IT ROOM,LRI130MIS007,PF2YND6W,L050965,NSLIJHS.NET,Laptop,Personal,Office,0,PBMCh - 3,LENOVO,T14,14,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,L23,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",668,668685,Printer,amitchell16,446238,Peconic Bay Medical Center,298398,Case Management,,,,PBMCh - 3,,P19,LEFT SIDE OF NEUROLOGY OFFICE,NEUROLOGY OFFICE,,,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,Plain Paper Printouts,HP31CA48,,10.55.5.137,HP,COLOR LASE JET PRO M454dn,PLAIN,PLAIN,,,,,12/5 DEPARTMENT - NEUROLOGY PBMCh - 3,,,,,,,,,0,,,,0,,,P19,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",669,668686,Workstation,ggray,446238,Peconic Bay Medical Center,298398,Case Management,,,,PBMCh - 3,,W47,ACROSS FROM SWITCHBOARD ROOM,NEUROLOGY OFFICE,WRI130EEG001,MJ0J7TJQ,D099812,PBMC.ORG,Desktop,Personal,Office,0,12/5 PBMCh - 3,V7,L27HAS2K,27,V7,L27HAS2K,27,INSIGNIA,,42,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W47,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",670,668688,Printer,tkhan19,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,P24,ON DESK BEHIND MAIN DESK,IT OFFICE 3414,,,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,Plain Paper Printouts,NPI76794F,,10.55.27.165,HP,LASERJET MFP M277DW,PAPER,,,,,,PBMCh - 3,,,,,,,,,0,,,,0,,,P24,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",671,668692,Workstation,ggray,446238,Peconic Bay Medical Center,563513,Sup Svc-Telecommunications,,,,PBMCh - 3,,W53,RIGHT ROOM LEFT COMPUTER BEHIND GLASS WALL,SWITCHBOARD,WW10RI130TCM003,MJ05UH1L,,PBMC.ORG,Desktop,Personal,Office,0,12/5 PBMCh - 3,LG,23CAV42K,23,DELL,NO MODEL,24,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W53,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",672,668696,Printer,gestrada,446238,Peconic Bay Medical Center,563513,Sup Svc-Telecommunications,,,,PBMCh - 3,,P21,RIGHT OFFICE WITHIN ROOM LABELED SWITCHBOARD,SWITCHBOARD,,,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,Plain Paper Printouts,PHI-SECURE-IT-RICOH-RNP583879281B42,,10.55.14.254,RICOH,MP 5055,PLAIN,PLAIN,,,1.0,,12/7 PBMCh - 3,,,,,,,,,0,,,,0,,,P21,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",673,668699,Printer,amitchell16,446238,Peconic Bay Medical Center,563513,Sup Svc-Telecommunications,,,,PBMCh - 3,,P20,OFFICE ON THE RIGHT FIRST PRINTER ON THE LEFT,SWITCHBOARD,,,,,,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,Plain Paper Printouts,NPIE7AD9F,,10.55.2.92,HP,LASERJET 600 M602,PLAIN,PLAIN,,,,,12/5 PBMCh - 3,,,,,,,,,0,,,,0,,,P20,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",674,668727,Workstation,rborrelli,446238,Peconic Bay Medical Center,563513,Sup Svc-Telecommunications,,,,PBMCh - 3,,L12,ON LEFT SIDE OF DESK IN SMALL CORNER OFFICE,TP03719,LW10RI130TCM001,PF122H71,,PBMC.ORG,Laptop,Personal,Office,0,PBMCh - 3,LENOVO,E570,20,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,L12,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",675,668729,Workstation,ggray,446238,Peconic Bay Medical Center,563513,Sup Svc-Telecommunications,,,,PBMCh - 3,,W48,OFFICE ON THE RIGHT,SWITCHBOARD,VDI-OPR-O-00-785dc881f9c7,NP85W103CP,,PBMC.ORG,Desktop,Personal,Office,0,12/5 PBMCh - 3,LG,23CAV42K,23,DELL,NOMODEL,24,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W48,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",676,668730,Workstation,tkhan19,446238,Peconic Bay Medical Center,563513,Sup Svc-Telecommunications,,,,PBMCh - 3,,L13,DESK,INNER TELECOM OFFICE,LRI130MIS004,MJ0CWXX7,L045856,PMC.ORG,Laptop,Personal,Office,0,PBMCh - 3,LENOVO,T490,14,LENOVO,E2054A,20,,,0,,,0,,,,,,,,,HP/LASERJET M101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,L13,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",677,668734,Workstation,rborrelli,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,L15,FAR RIGHT CORNER OF ROOM ON DESK,DESKTOP ANALYST OFFICE,LRI130MIS912,MJ0CWXW1,L045929,PBMC.ORG,Laptop,Shared,Office,0,PBMCh - 3,THINKVISION,T24I-10,24,THINKVISION,T24I-10,24,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,L15,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",678,668736,Workstation,ggray,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,W54,LEFT BACK OF DESK BY WINDOW,DESK TOP ANALYSTS OFFICE,WW10RI185CBO017,MJ07SU43,D065056,PBMC.ORG,Desktop,Personal,Office,0,12/5 DISCONNECTED PBMCh - 3,NO MONITOR,NO MONITOR,0,,,0,,,0,,,0,NO MONITOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W54,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",679,668737,Workstation,tkhan19,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,W57,ON DESK,DESK TOP ANALYST OFFICE,WRI122MRC007,MJ0HB3N2,D097418,PBMC.ORG,Desktop,Personal,Office,0,NOT CONNECTED PBMCh - 3,NO MONITOR,NO MONITOR,0,,,0,,,0,,,0,TEMPORARY MONITOR WILL NOT STAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W57,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",680,668748,Workstation,rborrelli,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,W56,ON CENTER HIGH DESK,DESK TOP ANALYST OFFICE,WRI122MRC009,MJ0HAHBT,D095636,PBMC.ORG,Desktop,Shared,Office,0,NO MONITOR ATTACHED PBMCh - 3,NO MONITOR,NO MONITOR,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W56,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",681,668751,Workstation,amitchell16,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,W60,ON MIDDLE DESK,DESK TOP ANALYST OFFICE,WW10RI001NUR001,MJ0FA8VK,D086836,PBMC.ORG,Desktop,Shared,Office,0,12/5 NO MONITOR PBMCh - 3,NO MONITOR,NO MONITOR,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W60,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",682,668752,Workstation,rborrelli,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,W55,ON CNETER HIGH DESK,DESK TOP ANALYST OFFICE,WRI122MRC008,MJ0HANMR,D097267,PBMC.ORG,Desktop,Shared,Office,0,PBMCh - 3,NO MONITOR,NO MONITOR,0,,,0,,,0,,,0,NO MONITOR ATTACHED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W55,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",683,668753,Workstation,gestrada,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,W58,DESK,DESKTOP ANALYST OFFICE,WRI122MRC006,MJ0EBA99,D085405,PBMC.ORG,Desktop,Shared,Office,0,12/5 NO MONITOR PBMCh - 3,NO MONITOR,NO MONITOR,0,,,0,,,0,,,0,NO MONITOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W58,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",684,668754,Workstation,tkhan19,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,L18,LAPTOP ROAMING,HELP DESK ANALYST OFFICE,LW10LS111FLX123,PF30FC89,L052709,PBMC.ORG,Laptop,Personal,Office,0,PBMCh - 3,LENOVO,T14,14,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,L18,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",685,668755,Workstation,ggray,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,L16,NEXT NO WINDOW LEDGE IN BACK,DESK TOP ANALYST OFFICE,LRI130MIS998,PF1LBBA4,L038933,NSLIJHS.NET,Laptop,Personal,Office,0,12/5 PBMCh - 3,LENOVO,T470,14,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,L16,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan",686,668756,Workstation,tkhan19,446238,Peconic Bay Medical Center,298419,Implementation-IT App Svcs,,,,PBMCh - 3,,W59,BACK DESK NEXT TO WINDOW,DESK TOP ANALYST OFFICE,WRI130MIS021,7GXR052,,PBMC.ORG,Desktop,Personal,Office,0,PBMCh - 3,LENOVO,T24I-10,24,LENOVO,T24I-10,24,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,W59,"Missing New Floor Plan, Duplicate based on Designator and Department, Duplicate based on Designator and Old Floor Plan"
